,Unnamed: 0,UDI,Machine_Id,Machine_type,Air_Temp_K,Process_Temp_K, Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,Tool_Wear_Failure,Heat_Dissipation_Failure,Power_Failure,Overstrain_Failure,Random_Failure,temperature_diff,Total_failure_count,Torque_Category,RPM_type,Tool_Wear_type,High_Risk_flag
9585,9585,9586,M24445,M,299.3,310.5,1563,42.1,19,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9586,9586,9587,L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0,11.200000000000045,0,High,Medium,Low,No
9587,9587,9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9588,9588,9589,H39002,H,299.3,310.4,1510,45.5,27,0,0,0,0,0,0,11.099999999999966,0,High,Medium,Low,No
9589,9589,9590,L56769,L,299.2,310.4,1472,43.3,32,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9590,9590,9591,M24450,M,299.2,310.4,1325,52.0,34,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9591,9591,9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9592,9592,9593,L56772,L,299.2,310.4,1379,46.8,39,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9593,9593,9594,L56773,L,299.1,310.2,1352,52.8,41,0,0,0,0,0,0,11.099999999999966,0,High,Medium,Low,No
9594,9594,9595,L56774,L,299.1,310.3,1727,28.7,43,0,0,0,0,0,0,11.199999999999989,0,Medium,High,Low,No
9595,9595,9596,H39009,H,299.0,310.1,1432,50.0,45,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9596,9596,9597,L56776,L,298.9,310.1,1466,43.4,50,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9597,9597,9598,L56777,L,298.9,310.1,1510,38.0,52,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9598,9598,9599,L56778,L,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9599,9599,9600,L56779,L,299.0,310.1,1463,37.4,56,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9600,9600,9601,M24460,M,298.9,310.0,1561,45.3,58,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9601,9601,9602,L56781,L,298.9,310.1,2109,18.0,61,0,0,0,0,0,0,11.200000000000045,0,Low,High,Low,No
9602,9602,9603,L56782,L,298.9,310.2,1705,32.5,63,0,0,0,0,0,0,11.300000000000011,0,Medium,High,Low,No
9603,9603,9604,M24463,M,298.9,310.1,1549,40.2,65,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9604,9604,9605,H39018,H,299.0,310.2,1637,38.0,68,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9605,9605,9606,M24465,M,298.9,310.1,1484,37.9,73,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9606,9606,9607,L56786,L,298.9,310.1,1401,44.4,76,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9607,9607,9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9608,9608,9609,M24468,M,298.9,310.1,1513,41.5,80,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9609,9609,9610,L56789,L,299.0,310.1,1470,40.3,83,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9610,9610,9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9611,9611,9612,L56791,L,299.0,310.2,1432,42.2,87,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Medium,No
9612,9612,9613,M24472,M,299.0,310.2,1625,31.8,89,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Medium,No
9613,9613,9614,L56793,L,299.0,310.2,1377,62.5,92,1,0,0,1,0,0,11.199999999999989,1,High,Medium,Medium,No
9614,9614,9615,M24474,M,299.1,310.3,1441,43.9,94,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Medium,No
9615,9615,9616,M24475,M,299.0,310.2,1564,39.9,97,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Medium,No
9616,9616,9617,L56796,L,298.9,310.1,1580,37.3,100,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Medium,No
9617,9617,9618,L56797,L,299.0,310.2,1516,35.3,102,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Medium,No
9618,9618,9619,L56798,L,299.0,310.1,1447,42.8,104,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9619,9619,9620,M24479,M,298.9,310.0,1323,52.9,106,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Medium,No
9620,9620,9621,L56800,L,298.9,310.0,1470,45.9,109,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Medium,No
9621,9621,9622,M24481,M,299.0,310.0,2049,19.5,111,0,0,0,0,0,0,11.0,0,Low,High,Medium,No
9622,9622,9623,L56802,L,298.9,310.0,1794,27.2,114,0,0,0,0,0,0,11.100000000000023,0,Medium,High,Medium,No
9623,9623,9624,L56803,L,298.9,310.1,1356,47.8,116,0,0,0,0,0,0,11.200000000000045,0,High,Medium,Medium,No
9624,9624,9625,H39038,H,299.0,310.1,1555,38.6,118,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9625,9625,9626,M24485,M,299.0,310.1,1487,47.5,123,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Medium,No
9626,9626,9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9627,9627,9628,M24487,M,298.9,310.0,1487,36.6,129,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9628,9628,9629,H39042,H,299.0,310.0,1569,34.3,132,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9629,9629,9630,H39043,H,299.0,310.1,2053,19.7,137,0,0,0,0,0,0,11.100000000000023,0,Low,High,High,No
9630,9630,9631,L56810,L,299.0,310.1,1583,35.8,142,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9631,9631,9632,L56811,L,299.0,310.0,1672,33.2,144,0,0,0,0,0,0,11.0,0,Medium,High,High,No
9632,9632,9633,M24492,M,299.0,310.0,1337,57.4,146,0,0,0,0,0,0,11.0,0,High,Medium,High,No
9633,9633,9634,H39047,H,299.1,310.1,1421,41.2,149,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9634,9634,9635,L56814,L,299.1,310.2,1425,52.7,154,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
9635,9635,9636,L56815,L,299.2,310.2,1609,33.2,156,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9636,9636,9637,L56816,L,299.2,310.3,1507,41.3,158,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9637,9637,9638,L56817,L,299.2,310.3,1463,38.9,160,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9638,9638,9639,H39052,H,299.3,310.4,1393,44.9,162,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,High,No
9639,9639,9640,L56819,L,299.3,310.4,1725,26.8,167,0,0,0,0,0,0,11.099999999999966,0,Medium,High,High,No
9640,9640,9641,L56820,L,299.4,310.5,1514,36.1,169,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9641,9641,9642,L56821,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0,11.099999999999966,0,High,Medium,High,No
9642,9642,9643,L56822,L,299.4,310.5,1372,46.3,173,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
9643,9643,9644,L56823,L,299.4,310.4,1509,40.6,175,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9644,9644,9645,L56824,L,299.3,310.4,1629,32.6,177,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,High,No
9645,9645,9646,L56825,L,299.4,310.5,1749,28.1,179,0,0,0,0,0,0,11.100000000000023,0,Medium,High,High,No
9646,9646,9647,L56826,L,299.4,310.4,1582,31.7,181,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9647,9647,9648,L56827,L,299.2,310.2,1458,47.0,183,0,0,0,0,0,0,11.0,0,High,Medium,High,No
9648,9648,9649,L56828,L,299.1,310.1,1416,41.2,185,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9649,9649,9650,H39063,H,299.1,310.0,1657,33.1,187,0,0,0,0,0,0,10.899999999999977,0,Medium,High,High,No
9650,9650,9651,M24510,M,299.1,310.0,1437,41.1,192,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
9651,9651,9652,M24511,M,299.1,310.0,1580,36.0,195,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
9652,9652,9653,M24512,M,299.0,310.0,1488,46.3,198,0,0,0,0,0,0,11.0,0,High,Medium,High,No
9653,9653,9654,L56833,L,299.0,309.9,1373,55.7,201,1,0,0,0,1,0,10.899999999999977,1,High,Medium,High,No
9654,9654,9655,L56834,L,299.1,310.0,1367,56.3,203,1,0,0,0,1,0,10.899999999999977,1,High,Medium,High,No
9655,9655,9656,H39069,H,299.1,310.0,1431,49.5,205,0,0,0,0,0,0,10.899999999999977,0,High,Medium,High,No
9656,9656,9657,L56836,L,299.0,310.1,1623,33.0,210,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9657,9657,9658,L56837,L,299.0,310.0,1484,39.6,212,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9658,9658,9659,L56838,L,299.0,309.9,1548,34.5,214,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,High,No
9659,9659,9660,L56839,L,298.9,309.8,1287,61.9,216,1,0,0,0,1,0,10.900000000000034,1,High,Medium,High,No
9660,9660,9661,M24520,M,298.9,309.8,1392,43.1,218,0,0,0,0,0,0,10.900000000000034,0,Medium,Medium,High,No
9661,9661,9662,H39075,H,299.0,310.0,1458,44.9,221,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9662,9662,9663,M24522,M,299.1,310.1,1570,30.9,226,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9663,9663,9664,L56843,L,299.1,310.1,1435,48.8,229,1,0,0,0,1,0,11.0,1,High,Medium,High,No
9664,9664,9665,L56844,L,299.1,310.2,1317,54.8,231,1,0,0,0,1,0,11.099999999999966,1,High,Medium,High,No
9665,9665,9666,L56845,L,299.2,310.3,1610,33.3,233,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9666,9666,9667,M24526,M,299.1,310.3,1838,24.0,235,0,0,0,0,0,0,11.199999999999989,0,Low,High,High,No
9667,9667,9668,L56847,L,299.2,310.3,1352,48.9,238,1,0,0,0,1,0,11.100000000000023,1,High,Medium,High,No
9668,9668,9669,L56848,L,299.1,310.3,1619,35.2,240,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9669,9669,9670,L56849,L,299.1,310.3,1619,31.1,242,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9670,9670,9671,L56850,L,299.0,310.2,1690,30.7,244,0,0,0,0,0,0,11.199999999999989,0,Medium,High,High,No
9671,9671,9672,L56851,L,299.0,310.2,1412,44.1,246,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9672,9672,9673,H39086,H,299.0,310.2,1744,31.5,0,0,0,0,0,0,0,11.199999999999989,0,Medium,High,Low,No
9673,9673,9674,M24533,M,299.0,310.1,1593,35.4,5,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9674,9674,9675,L56854,L,299.1,310.2,1695,29.6,8,0,0,0,0,0,0,11.099999999999966,0,Medium,High,Low,No
9675,9675,9676,M24535,M,299.0,310.2,1298,57.2,10,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9676,9676,9677,L56856,L,299.0,310.1,1886,21.2,13,0,0,0,0,0,0,11.100000000000023,0,Low,High,Low,No
9677,9677,9678,L56857,L,299.0,310.1,2033,19.3,15,0,0,0,0,0,0,11.100000000000023,0,Low,High,Low,No
9678,9678,9679,M24538,M,299.1,310.2,1711,28.1,17,0,0,0,0,0,0,11.099999999999966,0,Medium,High,Low,No
9679,9679,9680,L56859,L,299.1,310.2,1598,33.4,20,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,Low,No
9680,9680,9681,L56860,L,299.1,310.1,1894,24.2,22,0,0,0,0,0,0,11.0,0,Low,High,Low,No
9681,9681,9682,M24541,M,299.1,310.1,1412,44.4,24,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9682,9682,9683,L56862,L,299.1,310.0,1394,46.6,27,0,0,0,0,0,0,10.899999999999977,0,High,Medium,Low,No
9683,9683,9684,M24543,M,299.0,310.0,1338,56.4,29,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9684,9684,9685,H39098,H,298.9,309.9,1376,51.0,32,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9685,9685,9686,L56865,L,299.0,310.0,1360,48.1,37,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9686,9686,9687,L56866,L,299.1,310.1,1486,40.7,39,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9687,9687,9688,M24547,M,299.1,310.1,1649,31.6,41,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9688,9688,9689,L56868,L,299.1,310.1,1367,45.6,44,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9689,9689,9690,L56869,L,299.0,310.1,1362,59.5,46,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9690,9690,9691,M24550,M,298.9,310.0,1520,35.6,48,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9691,9691,9692,L56871,L,299.0,310.0,1582,31.9,51,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9692,9692,9693,M24552,M,299.0,310.0,1667,30.0,53,0,0,0,0,0,0,11.0,0,Medium,High,Low,No
9693,9693,9694,L56873,L,298.9,310.0,1693,28.8,56,0,0,0,0,0,0,11.100000000000023,0,Medium,High,Low,No
9694,9694,9695,L56874,L,298.9,310.0,1559,33.4,58,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9695,9695,9696,L56875,L,298.9,309.9,1592,32.0,60,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9696,9696,9697,L56876,L,298.9,309.9,1404,39.8,62,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9697,9697,9698,M24557,M,298.8,309.8,1413,45.5,64,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9698,9698,9699,L56878,L,298.8,309.8,1663,28.2,67,0,0,0,0,0,0,11.0,0,Medium,High,Low,No
9699,9699,9700,L56879,L,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9700,9700,9701,M24560,M,298.9,309.8,1353,53.7,71,0,0,0,0,0,0,10.900000000000034,0,High,Medium,Low,No
9701,9701,9702,L56881,L,298.8,309.8,1485,42.4,74,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9702,9702,9703,L56882,L,298.9,310.0,1633,31.2,76,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9703,9703,9704,L56883,L,298.9,310.0,1422,43.6,78,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Low,No
9704,9704,9705,L56884,L,298.9,310.1,1577,41.4,80,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,Low,No
9705,9705,9706,L56885,L,298.9,310.0,1482,41.1,82,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,Medium,No
9706,9706,9707,M24566,M,299.0,310.1,1705,30.1,84,0,0,0,0,0,0,11.100000000000023,0,Medium,High,Medium,No
9707,9707,9708,L56887,L,299.0,310.1,1699,32.9,87,0,0,0,0,0,0,11.100000000000023,0,Medium,High,Medium,No
9708,9708,9709,L56888,L,299.0,310.1,1664,29.7,89,0,0,0,0,0,0,11.100000000000023,0,Medium,High,Medium,No
9709,9709,9710,M24569,M,299.0,310.0,1486,34.6,91,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9710,9710,9711,L56890,L,299.1,310.1,1336,61.3,94,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9711,9711,9712,H39125,H,299.1,310.1,1429,42.9,96,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9712,9712,9713,M24572,M,299.1,310.2,1456,48.4,101,0,0,0,0,0,0,11.099999999999966,0,High,Medium,Medium,No
9713,9713,9714,L56893,L,299.1,310.2,1496,45.0,104,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,Medium,No
9714,9714,9715,L56894,L,299.1,310.1,1894,20.1,106,0,0,0,0,0,0,11.0,0,Low,High,Medium,No
9715,9715,9716,L56895,L,299.1,310.1,1373,55.6,108,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9716,9716,9717,H39130,H,299.0,310.0,1387,45.2,110,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9717,9717,9718,L56897,L,298.9,309.9,1500,44.2,115,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9718,9718,9719,L56898,L,298.9,309.9,1517,36.6,117,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9719,9719,9720,L56899,L,298.9,309.9,1309,56.2,119,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9720,9720,9721,M24580,M,298.9,309.9,1357,54.5,121,0,0,0,0,0,0,11.0,0,High,Medium,Medium,No
9721,9721,9722,L56901,L,298.8,309.8,1490,40.6,124,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9722,9722,9723,H39136,H,298.8,309.8,1911,21.6,126,0,0,0,0,0,0,11.0,0,Low,High,Medium,No
9723,9723,9724,L56903,L,298.8,309.8,1599,33.6,131,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9724,9724,9725,M24584,M,298.8,309.7,2098,19.0,133,0,0,0,0,0,0,10.899999999999977,0,Low,High,High,No
9725,9725,9726,M24585,M,298.7,309.7,1629,27.9,136,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9726,9726,9727,L56906,L,298.8,309.8,1557,37.2,139,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9727,9727,9728,L56907,L,298.8,309.8,1461,39.4,141,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9728,9728,9729,L56908,L,298.8,309.8,1563,33.7,143,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9729,9729,9730,L56909,L,298.7,309.8,1695,29.0,145,0,0,0,0,0,0,11.100000000000023,0,Medium,High,High,No
9730,9730,9731,L56910,L,298.8,310.0,1528,36.7,147,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9731,9731,9732,L56911,L,298.8,310.0,1389,49.6,149,0,0,0,0,0,0,11.199999999999989,0,High,Medium,High,No
9732,9732,9733,L56912,L,298.9,310.0,2231,17.4,151,0,0,0,0,0,0,11.100000000000023,0,Low,High,High,No
9733,9733,9734,M24593,M,298.9,310.1,1442,42.9,153,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
9734,9734,9735,H39148,H,298.9,310.1,1458,44.3,156,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
9735,9735,9736,L56915,L,299.0,310.1,1444,47.7,161,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
9736,9736,9737,M24596,M,298.9,310.0,1348,58.2,163,0,0,0,0,0,0,11.100000000000023,0,High,Medium,High,No
9737,9737,9738,L56917,L,298.9,310.0,1791,27.6,166,0,0,0,0,0,0,11.100000000000023,0,Medium,High,High,No
9738,9738,9739,L56918,L,299.0,310.0,1509,38.0,168,0,0,0,0,0,0,11.0,0,Medium,Medium,High,No
9739,9739,9740,L56919,L,298.9,310.0,1515,42.9,170,0,0,0,0,0,0,11.100000000000023,0,Medium,Medium,High,No
9740,9740,9741,M24600,M,298.9,310.1,1655,31.5,172,0,0,0,0,0,0,11.200000000000045,0,Medium,High,High,No
9741,9741,9742,L56921,L,298.9,310.1,1495,42.9,175,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
9742,9742,9743,L56922,L,298.9,310.2,1623,37.2,177,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9743,9743,9744,L56923,L,298.9,310.2,1562,42.5,179,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9744,9744,9745,L56924,L,298.8,310.1,1574,36.2,181,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9745,9745,9746,L56925,L,298.8,310.0,1611,32.4,183,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9746,9746,9747,L56926,L,298.8,310.0,1403,45.6,185,0,0,0,0,0,0,11.199999999999989,0,High,Medium,High,No
9747,9747,9748,L56927,L,298.8,310.1,1481,47.4,187,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
9748,9748,9749,M24608,M,298.9,310.1,1441,41.2,189,0,0,0,0,0,0,11.200000000000045,0,Medium,Medium,High,No
9749,9749,9750,H39163,H,298.8,310.1,1483,45.4,192,0,0,0,0,0,0,11.300000000000011,0,High,Medium,High,No
9750,9750,9751,L56930,L,298.7,310.0,1555,32.6,197,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9751,9751,9752,L56931,L,298.6,309.9,1615,28.8,199,0,0,0,0,0,0,11.299999999999955,0,Medium,Medium,High,No
9752,9752,9753,L56932,L,298.6,309.8,1561,32.6,201,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9753,9753,9754,L56933,L,298.5,309.8,1593,35.1,203,0,0,0,0,0,0,11.300000000000011,0,Medium,Medium,High,No
9754,9754,9755,M24614,M,298.5,309.7,1552,34.0,205,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9755,9755,9756,H39169,H,298.5,309.7,1561,35.3,208,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9756,9756,9757,L56936,L,298.6,309.8,1597,35.9,213,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,High,No
9757,9757,9758,M24617,M,298.6,309.9,1517,34.0,215,0,0,0,0,0,0,11.299999999999955,0,Medium,Medium,High,No
9758,9758,9759,L56938,L,298.6,309.8,2271,16.2,218,1,1,0,0,0,0,11.199999999999989,1,Low,High,High,No
9759,9759,9760,L56939,L,298.5,309.7,1613,36.7,0,0,0,0,0,0,0,11.199999999999989,0,Medium,Medium,Low,No
9760,9760,9761,M24620,M,298.5,309.6,1509,47.3,2,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9761,9761,9762,L56941,L,298.6,309.7,1703,26.1,5,0,0,0,0,0,0,11.099999999999966,0,Medium,High,Low,No
9762,9762,9763,L56942,L,298.6,309.7,1925,22.1,7,0,0,0,0,0,0,11.099999999999966,0,Low,High,Low,No
9763,9763,9764,M24623,M,298.6,309.6,1635,29.7,9,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9764,9764,9765,L56944,L,298.5,309.5,1294,66.7,12,1,0,0,1,0,0,11.0,1,High,Medium,Low,No
9765,9765,9766,L56945,L,298.6,309.6,1472,39.1,14,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9766,9766,9767,H39180,H,298.6,309.6,1449,42.5,16,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9767,9767,9768,L56947,L,298.6,309.6,1563,35.0,21,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9768,9768,9769,L56948,L,298.6,309.6,1611,35.7,23,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9769,9769,9770,L56949,L,298.6,309.6,1386,48.6,25,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9770,9770,9771,H39184,H,298.6,309.5,1584,31.8,27,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Low,No
9771,9771,9772,M24631,M,298.7,309.6,1424,50.4,32,0,0,0,0,0,0,10.900000000000034,0,High,Medium,Low,No
9772,9772,9773,L56952,L,298.5,309.5,1561,34.8,35,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9773,9773,9774,L56953,L,298.5,309.4,1560,37.9,37,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Low,No
9774,9774,9775,H39188,H,298.6,309.5,1375,41.0,39,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Low,No
9775,9775,9776,M24635,M,298.6,309.5,1684,27.8,44,0,0,0,0,0,0,10.899999999999977,0,Medium,High,Low,No
9776,9776,9777,M24636,M,298.6,309.6,1397,54.1,47,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9777,9777,9778,L56957,L,298.6,309.6,1387,57.6,50,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9778,9778,9779,H39192,H,298.7,309.7,1311,54.5,52,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9779,9779,9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,11.0,0,Medium,Medium,Low,No
9780,9780,9781,M24640,M,298.8,309.8,1477,46.7,59,0,0,0,0,0,0,11.0,0,High,Medium,Low,No
9781,9781,9782,L56961,L,298.8,309.9,1441,41.6,62,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,Low,No
9782,9782,9783,L56962,L,298.7,309.9,1404,47.1,64,0,0,0,0,0,0,11.199999999999989,0,High,Medium,Low,No
9783,9783,9784,H39197,H,298.8,309.9,1466,44.6,66,0,0,0,0,0,0,11.099999999999966,0,Medium,Medium,Low,No
9784,9784,9785,M24644,M,298.7,309.8,1435,48.8,71,0,0,0,0,0,0,11.100000000000023,0,High,Medium,Low,No
9785,9785,9786,H39199,H,298.7,309.7,1697,29.8,74,0,0,0,0,0,0,11.0,0,Medium,High,Low,No
9786,9786,9787,M24646,M,298.7,309.6,1738,27.3,79,0,0,0,0,0,0,10.900000000000034,0,Medium,High,Low,No
9787,9787,9788,H39201,H,298.6,309.5,1420,50.4,82,0,0,0,0,0,0,10.899999999999977,0,High,Medium,Medium,No
9788,9788,9789,M24648,M,298.5,309.5,1535,39.8,87,0,0,0,0,0,0,11.0,0,Medium,Medium,Medium,No
9789,9789,9790,L56969,L,298.6,309.6,1715,28.4,90,0,0,0,0,0,0,11.0,0,Medium,High,Medium,No
9790,9790,9791,L56970,L,298.6,309.5,1483,43.2,92,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
9791,9791,9792,M24651,M,298.5,309.4,1521,37.5,94,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
9792,9792,9793,H39206,H,298.5,309.4,1573,36.0,97,0,0,0,0,0,0,10.899999999999977,0,Medium,Medium,Medium,No
9793,9793,9794,H39207,H,298.5,309.4,1414,46.7,102,0,0,0,0,0,0,10.899999999999977,0,High,Medium,Medium,No
9794,9794,9795,L56974,L,298.5,309.3,1590,33.9,107,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
9795,9795,9796,L56975,L,298.5,309.3,1623,33.1,109,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
9796,9796,9797,H39210,H,298.4,309.3,1694,30.9,111,0,0,0,0,0,0,10.900000000000034,0,Medium,High,Medium,No
9797,9797,9798,M24657,M,298.4,309.2,1597,33.5,116,0,0,0,0,0,0,10.800000000000011,0,Medium,Medium,Medium,No
